date,gender,age,address,famsize,Pstatus,M_Edu,F_Edu,M_Job,F_Job,relationship,smoker,tuition_fee,time_friends,ssc_result,hsc_result
29/04/2018,M,17.0,Urban,LE3,Together,2,2,Other,Farmer,No,No,75553.0,2,4.48,3.86
29/04/2018,M,18.0,Rural,GT3,Together,1,2,Other,Business,No,No,43860.0,4,4.38,3.66
29/04/2018,F,19.0,Urban,GT3,Together,2,2,Teacher,Health,No,No,99903.0,1,3.4,3.04
29/04/2018,F,17.0,Rural,GT3,Together,1,1,Health,Services,Yes,No,37045.0,5,3.86,2.9
29/04/2018,F,19.0,Rural,GT3,Together,0,2,Health,Services,No,No,34380.0,5,3.53,2.62
29/04/2018,F,19.0,Rural,GT3,Together,1,4,Services,Teacher,Yes,No,62917.0,1,3.64,3.1
29/04/2018,M,18.0,Rural,GT3,Together,2,3,Other,Farmer,No,No,67261.0,2,4.45,3.93
29/04/2018,F,17.0,Rural,LE3,Together,0,3,Other,Farmer,No,No,38343.0,5,3.76,3.05
29/04/2018,M,18.0,Rural,GT3,Together,3,4,Health,Teacher,No,No,42853.0,1,2.66,2.42
29/04/2018,M,17.0,Urban,GT3,Apart,2,2,Other,Health,Yes,No,85128.0,1,3.89,3.23
29/04/2018,F,18.0,Urban,GT3,Together,2,0,Health,Services,Yes,No,77736.0,5,4.98,4.23
29/04/2018,M,19.0,Rural,LE3,Together,2,3,Health,Business,No,No,68724.0,4,3.35,2.61
29/04/2018,F,17.0,Urban,GT3,Apart,2,1,Health,Health,No,No,86440.0,3,4.81,4.19
29/04/2018,M,19.0,Urban,LE3,Apart,4,2,At_home,Farmer,No,No,90180.0,4,4.2,3.59
29/04/2018,F,19.0,Rural,GT3,Together,0,3,At_home,Teacher,No,No,55284.0,2,4.56,4.25
29/04/2018,F,18.0,Rural,LE3,Together,0,3,At_home,Services,Yes,No,66375.0,4,4.37,3.66
29/04/2018,F,17.0,Urban,GT3,Together,1,2,At_home,Teacher,No,No,81646.0,3,3.92,3.38
29/04/2018,F,19.0,Rural,GT3,Together,1,2,Teacher,Farmer,Yes,No,49029.0,3,3.4,2.61
29/04/2018,F,18.0,Urban,GT3,Together,1,3,,Teacher,Yes,No,90158.0,1,3.91,3.06
29/04/2018,M,17.0,Rural,GT3,Together,2,4,Services,Services,No,No,49342.0,2,3.95,3.7
29/04/2018,M,17.0,Urban,GT3,Together,2,3,Health,Teacher,No,Yes,112781.0,1,4.43,3.8
29/04/2018,M,19.0,Urban,LE3,Apart,4,4,Other,Services,No,No,85084.0,4,2.34,2.09
29/04/2018,F,17.0,Rural,GT3,Together,1,0,At_home,Teacher,No,No,31935.0,4,2.87,2.23
29/04/2018,M,19.0,Rural,LE3,Together,1,2,Services,Teacher,No,No,60466.0,5,3.95,3.17
29/04/2018,F,17.0,Rural,LE3,Together,4,1,Services,Services,Yes,No,87376.0,1,4.02,3.27
29/04/2018,M,18.0,Rural,GT3,Together,3,1,At_home,Teacher,No,No,49262.0,1,3.24,3.07
29/04/2018,M,19.0,Urban,LE3,Together,2,4,Teacher,Health,No,No,86604.0,1,4.03,3.5
29/04/2018,F,19.0,Rural,GT3,Together,2,4,Teacher,Business,No,No,77481.0,1,4.24,3.8
29/04/2018,M,17.0,Urban,GT3,Together,3,1,Services,Health,No,No,103133.0,3,3.67,3.05
29/04/2018,M,17.0,Urban,LE3,Together,2,0,Teacher,Business,No,No,103667.0,5,4.73,4.12
29/04/2018,M,19.0,Urban,GT3,Together,1,1,At_home,Health,No,No,105241.0,2,4.85,4.31
29/04/2018,F,17.0,Rural,GT3,Together,3,4,,Business,No,No,73503.0,2,3.88,3.42
29/04/2018,F,18.0,Rural,GT3,Apart,2,1,At_home,Teacher,No,No,,2,4.35,3.83
29/04/2018,M,17.0,Rural,GT3,Together,1,0,Teacher,Services,Yes,No,65330.0,3,2.7,2.0
29/04/2018,M,18.0,Rural,LE3,Together,2,0,At_home,Services,No,No,48440.0,5,4.5,4.02
29/04/2018,M,18.0,Urban,GT3,Together,2,2,Teacher,Farmer,Yes,Yes,111674.0,5,4.75,3.85
29/04/2018,F,18.0,Rural,GT3,Together,3,4,Teacher,Business,No,No,74040.0,3,3.14,2.74
29/04/2018,F,18.0,Rural,GT3,Together,0,1,At_home,Farmer,Yes,No,62604.0,1,4.2,3.3
29/04/2018,M,18.0,Urban,GT3,Together,3,2,Teacher,Farmer,Yes,No,114630.0,4,2.58,2.01
29/04/2018,M,17.0,Rural,GT3,Together,2,1,Health,Business,No,No,71994.0,1,3.29,2.69
29/04/2018,M,18.0,Urban,GT3,Together,2,2,At_home,Services,No,No,101339.0,2,3.46,3.06
29/04/2018,F,17.0,Rural,GT3,Together,1,3,Health,Business,Yes,No,60384.0,1,2.84,2.45
29/04/2018,F,18.0,Rural,GT3,Together,3,1,At_home,Teacher,No,No,81782.0,3,3.65,3.26
29/04/2018,M,19.0,Rural,LE3,Apart,4,1,Teacher,Farmer,No,No,77643.0,2,3.6,3.24
29/04/2018,M,18.0,Urban,GT3,Together,1,4,Teacher,Farmer,Yes,No,86926.0,4,4.2,3.48
29/04/2018,M,19.0,Urban,LE3,Together,1,0,Services,Business,No,No,108977.0,2,2.82,2.4
29/04/2018,F,18.0,Urban,LE3,Together,2,3,Services,Farmer,Yes,No,98652.0,1,4.21,3.54
29/04/2018,M,18.0,Urban,LE3,Together,3,2,Health,Services,Yes,No,90270.0,5,3.29,2.74
29/04/2018,F,18.0,Urban,LE3,Together,0,1,Teacher,Farmer,No,No,82268.0,5,2.97,2.33
29/04/2018,F,19.0,Rural,GT3,Together,2,3,Services,Business,No,No,71417.0,5,3.67,3.32
29/04/2018,M,19.0,Rural,GT3,Together,2,4,Teacher,Services,No,No,55317.0,2,4.29,3.98
29/04/2018,M,18.0,Rural,GT3,Together,1,2,At_home,Services,Yes,Yes,66434.0,5,3.49,2.68
29/04/2018,M,17.0,Rural,GT3,Together,2,0,Services,Farmer,No,Yes,50448.0,3,4.13,3.46
29/04/2018,F,18.0,Urban,LE3,Together,1,2,Health,Business,No,No,79913.0,4,3.98,3.36
29/04/2018,F,19.0,Rural,GT3,Together,3,2,Services,Farmer,Yes,No,48566.0,5,5.0,4.44
29/04/2018,F,18.0,Urban,LE3,Together,2,2,Teacher,Teacher,Yes,No,107444.0,3,3.6,2.71
29/04/2018,M,19.0,Rural,GT3,Together,2,3,Other,Teacher,Yes,Yes,50605.0,3,3.69,3.16
29/04/2018,M,19.0,Rural,LE3,Together,1,0,Other,Services,No,No,30557.0,2,4.52,4.06
29/04/2018,F,19.0,Rural,GT3,Together,1,2,Teacher,Farmer,Yes,No,72240.0,2,3.77,3.18
29/04/2018,F,18.0,Urban,GT3,Apart,3,2,At_home,Teacher,No,No,124383.0,4,3.96,3.24
29/04/2018,M,19.0,Rural,GT3,Together,2,2,Services,Health,Yes,No,41040.0,4,2.66,2.0
29/04/2018,F,19.0,Rural,LE3,Together,2,3,Other,Teacher,Yes,No,68896.0,1,3.72,3.19
29/04/2018,F,18.0,Urban,GT3,Together,2,1,At_home,Farmer,Yes,No,96804.0,4,3.34,2.69
29/04/2018,F,19.0,Rural,LE3,Together,2,2,Teacher,Farmer,No,No,44292.0,2,3.49,2.86
29/04/2018,F,18.0,Rural,LE3,Apart,1,4,At_home,Teacher,Yes,No,56110.0,3,3.97,3.2
29/04/2018,F,19.0,Rural,LE3,Apart,0,2,Teacher,Farmer,No,No,30349.0,1,3.76,3.07
29/04/2018,F,17.0,Urban,GT3,Together,0,2,Services,Farmer,No,No,95374.0,4,4.3,3.55
29/04/2018,M,17.0,Urban,LE3,Together,3,2,At_home,Health,No,No,99009.0,3,4.42,4.02
29/04/2018,M,19.0,Urban,LE3,Together,1,4,Services,Services,No,No,112591.0,2,3.68,3.17
29/04/2018,F,17.0,Urban,GT3,Together,0,4,At_home,Farmer,No,No,65057.0,5,3.99,3.35
29/04/2018,M,18.0,Urban,GT3,Together,3,2,Teacher,Business,No,Yes,88503.0,1,2.48,2.26
29/04/2018,M,17.0,Urban,GT3,Together,1,0,Teacher,Services,No,No,98293.0,3,4.0,3.3
29/04/2018,M,19.0,Rural,GT3,Together,2,4,At_home,Services,Yes,No,77961.0,2,4.48,3.71
29/04/2018,M,19.0,Rural,GT3,Apart,1,2,Teacher,Business,Yes,No,49121.0,2,3.21,2.66
29/04/2018,F,18.0,Urban,LE3,Together,0,2,Health,Teacher,No,No,70493.0,1,4.29,3.64
29/04/2018,F,19.0,Urban,GT3,Together,2,4,Health,Health,No,No,,1,3.51,3.38
29/04/2018,M,18.0,Rural,GT3,Together,0,2,Services,Farmer,No,Yes,27282.0,4,3.43,2.69
29/04/2018,M,17.0,Urban,LE3,Together,3,0,Health,Teacher,Yes,No,103170.0,4,4.73,4.12
29/04/2018,M,17.0,Rural,GT3,Together,2,4,Health,Business,No,No,79143.0,1,3.78,3.63
29/04/2018,F,18.0,,LE3,Together,0,2,Other,Health,No,No,26431.0,1,4.36,3.87
29/04/2018,F,18.0,Rural,GT3,Together,1,2,Other,Health,No,No,64543.0,3,2.53,2.0
29/04/2018,M,19.0,Rural,GT3,Together,2,1,Other,Health,No,No,55591.0,4,3.4,2.65
29/04/2018,F,17.0,Rural,GT3,Together,1,2,Other,Business,No,No,41351.0,2,4.26,3.68
29/04/2018,F,18.0,Rural,GT3,Together,1,1,Teacher,Teacher,Yes,No,62483.0,4,3.88,3.0
29/04/2018,F,17.0,Urban,GT3,Together,2,2,Services,Farmer,No,Yes,106195.0,4,3.68,3.11
29/04/2018,F,18.0,Rural,LE3,Together,3,3,Services,Health,No,No,77153.0,1,4.19,3.88
29/04/2018,M,17.0,Rural,GT3,Together,2,4,Health,Health,No,No,57735.0,1,3.26,2.96
29/04/2018,F,19.0,Urban,LE3,Together,3,2,Services,Teacher,No,No,95203.0,4,4.59,4.04
29/04/2018,M,17.0,Urban,GT3,Together,3,3,Health,Health,No,No,83974.0,5,3.66,3.08
29/04/2018,F,17.0,Urban,GT3,Together,1,3,Services,Health,Yes,No,108673.0,5,3.27,2.67
29/04/2018,F,17.0,Rural,GT3,Together,3,3,At_home,Business,No,No,77233.0,4,3.31,2.82
29/04/2018,F,17.0,Urban,GT3,Together,3,1,At_home,Services,No,No,99686.0,5,3.75,3.31
29/04/2018,F,17.0,Urban,LE3,Together,1,4,Services,Teacher,No,No,109713.0,4,3.52,3.06
29/04/2018,M,19.0,Urban,LE3,Together,4,2,Teacher,Teacher,No,No,128826.0,1,4.14,3.79
29/04/2018,M,18.0,Rural,LE3,Together,1,0,Health,Teacher,No,No,42636.0,1,3.77,3.12
29/04/2018,F,17.0,Urban,GT3,Together,1,1,Services,Business,No,No,105070.0,1,3.57,3.04
29/04/2018,F,19.0,Rural,GT3,Together,3,3,Health,Business,Yes,No,69123.0,2,4.03,3.46
29/04/2018,M,17.0,Rural,GT3,Together,2,0,Other,Farmer,Yes,Yes,66812.0,1,3.46,2.81
29/04/2018,M,17.0,,LE3,Together,1,1,Services,Business,No,No,58760.0,1,4.12,3.67
29/04/2018,M,18.0,Rural,GT3,Together,1,3,Teacher,Teacher,No,No,34966.0,4,4.01,3.35
29/04/2018,F,17.0,Urban,GT3,Apart,3,4,Other,Farmer,No,No,98426.0,5,3.99,3.3
29/04/2018,F,19.0,Urban,GT3,Together,3,3,Services,Services,No,No,94162.0,5,3.57,3.02
29/04/2018,M,19.0,Rural,GT3,Together,2,1,At_home,Health,No,No,51058.0,1,3.39,2.9
29/04/2018,M,18.0,Urban,GT3,Together,4,0,Services,Health,No,No,126482.0,1,4.33,3.87
29/04/2018,F,17.0,Urban,GT3,Together,1,3,At_home,Farmer,No,No,113667.0,1,4.2,3.61
29/04/2018,F,19.0,Rural,LE3,Together,1,0,At_home,Services,No,No,32998.0,4,3.14,2.7
29/04/2018,M,17.0,Urban,LE3,Together,2,3,Services,Health,No,No,75909.0,4,3.52,2.78
29/04/2018,F,17.0,Rural,GT3,Together,3,1,Services,Farmer,No,No,74648.0,4,4.67,4.11
29/04/2018,M,17.0,Urban,GT3,Together,1,4,At_home,Business,No,No,82497.0,5,4.44,3.7
29/04/2018,M,18.0,Rural,GT3,Together,0,2,Health,Teacher,No,No,43944.0,2,3.04,2.49
29/04/2018,F,17.0,Rural,LE3,Apart,3,1,Other,Services,Yes,No,47527.0,5,3.81,2.69
29/04/2018,F,19.0,Rural,LE3,Together,4,4,Teacher,Health,No,No,83464.0,4,4.07,3.78
29/04/2018,F,17.0,Urban,LE3,Together,2,1,Services,Teacher,No,No,78072.0,3,4.45,3.82
29/04/2018,F,19.0,Rural,LE3,Together,1,2,Other,Farmer,No,No,42018.0,2,3.88,3.16
29/04/2018,F,17.0,Rural,GT3,Together,4,4,Other,Health,No,No,74652.0,1,4.11,3.63
29/04/2018,M,19.0,Rural,LE3,Apart,3,2,Health,Teacher,Yes,No,44476.0,5,4.41,3.33
29/04/2018,M,19.0,Urban,GT3,Together,2,2,Other,Business,No,No,118835.0,2,4.49,3.85
29/04/2018,M,17.0,Rural,GT3,Together,3,2,Services,Services,No,No,70232.0,3,3.68,3.34
29/04/2018,M,17.0,Rural,LE3,Together,3,1,Other,Farmer,No,No,67482.0,2,3.83,3.27
29/04/2018,F,19.0,Rural,GT3,Together,4,0,Services,Health,No,Yes,82257.0,5,3.31,2.63
29/04/2018,F,18.0,Rural,GT3,Together,3,3,Services,Business,No,No,60875.0,4,3.62,3.21
29/04/2018,M,17.0,Urban,GT3,Together,2,3,At_home,Services,Yes,No,91219.0,1,3.54,3.05
29/04/2018,M,18.0,Rural,GT3,Together,2,1,Health,Services,No,No,65448.0,4,3.68,3.01
29/04/2018,F,17.0,Rural,LE3,Together,2,1,Teacher,Business,No,No,49367.0,4,3.74,3.16
29/04/2018,M,17.0,Rural,GT3,Together,2,4,At_home,Health,No,No,60120.0,5,4.33,3.42
29/04/2018,F,17.0,Rural,GT3,Together,3,4,Teacher,Services,No,No,46855.0,4,4.03,3.53
29/04/2018,F,17.0,Rural,GT3,Together,4,2,Services,Farmer,No,No,48097.0,4,2.97,2.69
29/04/2018,F,18.0,Rural,GT3,Together,2,4,At_home,Teacher,No,No,79585.0,5,4.16,3.34
29/04/2018,M,17.0,Urban,GT3,Together,2,3,Other,Farmer,Yes,No,94889.0,5,3.44,2.64
29/04/2018,M,19.0,Urban,GT3,Together,2,1,Other,Services,No,No,76084.0,3,3.09,2.35
29/04/2018,F,19.0,Rural,GT3,Together,2,0,Teacher,Teacher,No,Yes,68320.0,4,3.06,2.4
29/04/2018,F,18.0,Rural,LE3,Together,2,1,Services,Business,Yes,No,56944.0,2,3.91,3.11
29/04/2018,M,17.0,Urban,LE3,Together,0,4,Teacher,Teacher,Yes,No,98921.0,1,4.49,3.98
29/04/2018,F,19.0,Urban,GT3,Together,2,3,Health,Teacher,No,Yes,96857.0,1,3.66,3.21
29/04/2018,M,18.0,Urban,GT3,Together,0,3,Other,Teacher,No,No,83070.0,5,4.41,3.62
29/04/2018,F,17.0,Rural,GT3,Together,0,1,At_home,Services,Yes,No,49475.0,5,3.86,3.05
29/04/2018,M,19.0,Urban,LE3,Together,3,3,At_home,Health,Yes,No,102219.0,3,2.4,2.0
29/04/2018,F,19.0,Rural,GT3,Together,1,3,,Services,Yes,No,71457.0,4,4.2,3.37
29/04/2018,M,18.0,Rural,LE3,Together,1,4,Other,Health,Yes,No,61489.0,5,3.45,2.56
29/04/2018,M,17.0,Rural,LE3,Together,0,0,Services,Business,No,No,48178.0,5,3.27,2.36
29/04/2018,M,17.0,Rural,LE3,Together,1,3,Other,Business,No,No,43483.0,1,4.2,3.58
29/04/2018,M,19.0,Rural,LE3,Together,3,0,Other,Business,No,No,84927.0,4,3.89,3.14
29/04/2018,F,19.0,Urban,GT3,Together,2,3,At_home,Business,No,No,108573.0,3,3.76,3.1
29/04/2018,F,19.0,Rural,GT3,Together,3,3,Other,Business,No,No,73688.0,5,3.86,3.18
29/04/2018,M,,,LE3,Together,1,1,,Farmer,No,Yes,61529.0,5,3.25,2.67
29/04/2018,M,,Rural,GT3,Together,1,3,Services,Services,No,No,64211.0,5,4.95,4.39
29/04/2018,F,18.0,Urban,GT3,Together,1,0,Health,Health,No,No,109816.0,1,3.91,3.64
29/04/2018,F,17.0,Urban,GT3,Together,3,4,At_home,Business,No,No,113978.0,5,3.9,3.33
29/04/2018,F,18.0,Urban,GT3,Together,2,1,Teacher,Farmer,No,No,104677.0,5,3.74,3.08
29/04/2018,M,19.0,Urban,LE3,Together,4,3,Health,Farmer,No,No,101004.0,1,2.75,2.72
29/04/2018,M,18.0,Rural,GT3,Together,2,4,Services,Farmer,Yes,Yes,45272.0,5,3.36,2.52
29/04/2018,F,18.0,Urban,GT3,Apart,2,2,Health,Services,No,No,81212.0,4,3.0,2.63
29/04/2018,M,18.0,Rural,LE3,Apart,3,2,At_home,Business,No,Yes,61071.0,4,2.94,2.35
29/04/2018,F,19.0,Urban,LE3,Together,4,2,Services,Farmer,No,No,128108.0,1,2.8,2.62
29/04/2018,M,17.0,Urban,GT3,Together,1,1,Teacher,Farmer,No,No,79700.0,4,3.39,2.84
29/04/2018,F,19.0,Rural,GT3,Together,1,2,At_home,Business,No,No,59980.0,3,3.81,2.96
29/04/2018,M,17.0,Urban,GT3,Together,2,3,At_home,Services,No,No,92297.0,5,2.88,2.31
29/04/2018,F,17.0,Urban,GT3,Together,2,4,Services,Farmer,No,Yes,116349.0,3,4.25,3.67
29/04/2018,M,17.0,Rural,GT3,Together,4,4,Services,Health,No,No,73625.0,4,3.99,3.34
29/04/2018,F,18.0,Rural,GT3,Apart,2,2,Health,Teacher,Yes,No,63831.0,1,3.65,3.1
29/04/2018,M,18.0,Urban,LE3,Together,0,3,Teacher,Teacher,No,No,94367.0,1,5.0,4.77
29/04/2018,F,17.0,Rural,GT3,Together,4,4,Health,Teacher,No,No,80338.0,3,3.64,3.12
29/04/2018,F,17.0,Rural,GT3,Together,3,2,Health,Services,No,No,60121.0,4,4.32,3.78
29/04/2018,F,18.0,Rural,GT3,Together,1,1,At_home,Farmer,No,No,65547.0,5,3.94,3.19
29/04/2018,F,19.0,Urban,GT3,Together,4,2,Services,Teacher,No,No,109914.0,4,4.74,4.12
29/04/2018,F,17.0,Urban,LE3,Together,1,4,At_home,Teacher,No,No,114396.0,4,4.5,3.99
29/04/2018,F,19.0,Urban,GT3,Together,1,2,Teacher,Business,No,No,87178.0,1,3.6,3.16
29/04/2018,M,18.0,Urban,GT3,Together,4,3,Health,Farmer,No,No,86722.0,2,3.63,3.44
29/04/2018,F,17.0,Rural,GT3,Together,2,1,Teacher,Farmer,No,No,48885.0,5,2.93,2.41
29/04/2018,M,19.0,Rural,LE3,Together,0,4,Services,Business,No,No,25102.0,5,3.88,3.08
29/04/2018,M,19.0,Rural,GT3,Together,1,2,Services,Farmer,No,No,57435.0,1,4.23,3.71
29/04/2018,M,19.0,Urban,GT3,Together,3,3,Other,Health,No,No,93262.0,4,3.76,2.87
29/04/2018,M,18.0,Rural,GT3,Together,1,0,Teacher,Services,No,No,37453.0,1,4.71,4.35
29/04/2018,F,18.0,Urban,LE3,Together,2,1,At_home,Business,No,No,117407.0,4,3.89,3.1
29/04/2018,F,19.0,,GT3,Together,2,3,Teacher,Teacher,No,Yes,47224.0,2,4.61,4.13
29/04/2018,F,19.0,Rural,GT3,Together,1,4,Health,Farmer,No,No,36172.0,2,3.69,3.18
29/04/2018,M,18.0,Rural,GT3,Together,2,2,Services,Health,Yes,No,46252.0,3,3.05,2.28
29/04/2018,M,19.0,Rural,GT3,Together,3,0,Services,Health,No,No,57918.0,4,3.39,2.74
29/04/2018,M,19.0,Urban,LE3,Apart,2,2,Teacher,Services,No,No,82197.0,1,3.78,3.45
29/04/2018,M,18.0,Rural,LE3,Together,1,0,Teacher,Health,No,No,61591.0,1,3.31,2.56
29/04/2018,M,19.0,Rural,GT3,Together,1,1,Teacher,Farmer,No,No,43677.0,1,2.72,2.33
29/04/2018,M,19.0,Rural,GT3,Together,2,3,Health,Farmer,No,No,46039.0,3,2.5,2.13
29/04/2018,M,19.0,Rural,GT3,Together,3,4,Health,Health,No,No,67785.0,5,4.46,3.84
29/04/2018,F,18.0,Rural,GT3,Together,1,0,At_home,Farmer,No,No,34570.0,1,4.05,3.41
29/04/2018,F,19.0,Urban,GT3,Together,1,2,Teacher,Farmer,Yes,No,,2,3.98,3.35
29/04/2018,F,18.0,Rural,GT3,Together,2,1,At_home,Teacher,Yes,No,46655.0,1,3.91,3.4
29/04/2018,F,18.0,Urban,GT3,Together,2,1,Other,Business,No,No,108202.0,1,3.44,3.11
29/04/2018,F,17.0,Rural,GT3,Together,1,1,Health,Farmer,Yes,No,39449.0,1,4.32,3.46
29/04/2018,M,17.0,Rural,LE3,Apart,3,2,Services,Farmer,No,No,64630.0,5,2.67,2.41
29/04/2018,F,19.0,Urban,LE3,Together,1,0,Other,Services,No,No,79122.0,1,2.45,2.0
29/04/2018,F,18.0,Rural,LE3,Together,3,2,Services,Business,No,No,50991.0,5,3.67,3.11
29/04/2018,M,17.0,Urban,GT3,Together,2,1,Other,Business,No,No,99887.0,5,3.88,3.26
29/04/2018,M,19.0,Rural,LE3,Together,2,1,At_home,Business,No,No,48859.0,3,3.23,2.94
29/04/2018,F,17.0,Rural,GT3,Together,1,1,At_home,Health,No,No,53640.0,2,2.76,2.43
29/04/2018,M,17.0,Rural,GT3,Together,3,4,Health,Teacher,No,No,65532.0,1,4.18,3.69
29/04/2018,F,18.0,Rural,LE3,Together,1,3,Services,Teacher,Yes,No,69229.0,1,3.53,3.07
29/04/2018,F,18.0,Rural,GT3,Together,0,4,Other,Services,No,No,63764.0,1,4.25,3.7
29/04/2018,M,17.0,Urban,GT3,Together,2,2,Teacher,Business,No,No,112620.0,5,4.65,4.2
29/04/2018,M,17.0,Rural,GT3,Together,3,2,Teacher,Business,Yes,No,42512.0,4,2.76,2.19
29/04/2018,M,18.0,Rural,GT3,Together,0,2,Health,Farmer,No,No,40446.0,2,3.94,3.49
29/04/2018,M,19.0,Urban,GT3,Together,0,0,Services,Health,No,No,86912.0,1,3.96,3.32
29/04/2018,M,18.0,Urban,GT3,Together,3,3,Teacher,Health,No,No,114031.0,4,4.28,3.76
29/04/2018,F,17.0,Urban,LE3,Together,3,2,Health,Services,Yes,No,115515.0,4,3.45,2.68
29/04/2018,M,19.0,Urban,GT3,Together,1,2,Health,Teacher,No,No,85416.0,4,3.84,3.29
29/04/2018,M,17.0,Rural,GT3,Together,2,2,Services,Business,No,No,42280.0,2,4.28,3.43
29/04/2018,M,19.0,Rural,GT3,Together,2,2,Teacher,Services,No,No,45974.0,4,4.08,3.48
29/04/2018,F,17.0,Rural,GT3,Together,2,4,Teacher,Health,No,No,78746.0,1,4.81,4.57
29/04/2018,M,19.0,Urban,LE3,Together,3,2,Teacher,Health,No,No,123775.0,1,3.24,2.92
29/04/2018,M,19.0,Urban,GT3,Together,0,3,At_home,Health,Yes,No,101531.0,3,3.93,2.88
29/04/2018,F,,Urban,GT3,Together,3,2,Teacher,Business,No,No,92227.0,5,3.74,3.03
29/04/2018,F,19.0,Rural,GT3,Together,2,4,Other,Business,Yes,No,48031.0,4,3.67,3.12
29/04/2018,M,18.0,Rural,LE3,Together,2,2,At_home,Business,Yes,No,78283.0,5,4.18,3.17
29/04/2018,F,17.0,Rural,LE3,Together,2,3,At_home,Farmer,Yes,Yes,68000.0,5,3.88,2.88
29/04/2018,M,18.0,Rural,GT3,Together,4,1,At_home,Teacher,No,No,47028.0,5,3.11,2.42
29/04/2018,M,17.0,Rural,GT3,Together,0,3,At_home,Health,No,No,55433.0,5,4.42,3.73
29/04/2018,M,,Rural,GT3,Together,0,1,Health,Health,Yes,No,43313.0,5,4.18,3.21
29/04/2018,M,19.0,Rural,GT3,Apart,1,2,Other,Farmer,No,No,39650.0,1,4.76,4.53
29/04/2018,F,19.0,Rural,GT3,Together,4,4,Services,Health,Yes,No,71224.0,2,4.27,3.77
29/04/2018,M,17.0,Urban,LE3,Together,3,4,Teacher,Health,No,No,110364.0,4,3.66,3.05
29/04/2018,M,18.0,Rural,GT3,Together,2,2,At_home,Business,No,No,53361.0,4,3.67,3.27
29/04/2018,F,,Rural,LE3,Together,0,4,Services,Business,No,No,27413.0,1,4.47,3.83
29/04/2018,F,17.0,Rural,GT3,Together,3,0,Health,Teacher,No,No,80794.0,1,3.3,2.77
29/04/2018,M,17.0,Urban,GT3,Together,3,4,Services,Health,No,No,111070.0,5,3.21,2.75
29/04/2018,F,18.0,Rural,GT3,Together,2,3,At_home,Services,No,No,73186.0,2,3.94,3.49
29/04/2018,M,18.0,Rural,GT3,Together,1,2,Other,Health,Yes,No,52409.0,4,2.83,2.24
29/04/2018,F,18.0,Urban,GT3,Together,0,4,Services,Health,Yes,No,94854.0,3,4.03,3.22
29/04/2018,F,18.0,Rural,GT3,Together,2,4,At_home,Teacher,No,No,66206.0,1,4.11,3.85
29/04/2018,F,17.0,Urban,GT3,Together,3,1,At_home,Services,No,No,109655.0,3,3.64,3.0
29/04/2018,M,17.0,Urban,GT3,Apart,0,3,Teacher,Health,No,No,74952.0,4,4.72,4.02
29/04/2018,M,19.0,Urban,GT3,Together,2,0,Teacher,Services,Yes,No,111365.0,1,4.53,3.74
29/04/2018,M,18.0,Urban,GT3,Together,1,4,Other,Business,No,No,87762.0,4,3.29,2.74
29/04/2018,M,19.0,Rural,GT3,Together,3,3,Teacher,Business,Yes,Yes,40620.0,1,4.23,3.73
29/04/2018,M,17.0,Urban,GT3,Together,2,0,Other,Services,Yes,No,108697.0,4,4.44,3.56
29/04/2018,F,17.0,Urban,GT3,Together,0,3,Health,Health,No,No,80455.0,3,3.85,3.26
29/04/2018,M,19.0,Urban,GT3,Together,2,2,Health,Services,No,Yes,97210.0,2,3.52,2.98
29/04/2018,M,18.0,Urban,LE3,Together,1,2,Teacher,Services,No,No,70974.0,1,3.08,2.83
29/04/2018,F,18.0,Urban,LE3,Together,1,1,Health,Business,No,No,82679.0,3,3.44,2.84
29/04/2018,M,18.0,Rural,GT3,Together,3,1,Services,Services,No,No,67429.0,4,3.09,2.6
29/04/2018,F,18.0,Urban,GT3,Together,0,3,Services,Farmer,Yes,No,83073.0,3,4.39,3.39
29/04/2018,M,19.0,Rural,GT3,Together,1,1,Services,Farmer,No,No,34671.0,1,3.63,2.89
29/04/2018,M,19.0,Rural,LE3,Together,0,2,Health,Business,No,No,55365.0,3,4.14,3.53
29/04/2018,M,17.0,Urban,GT3,Together,0,3,Services,Health,No,No,73917.0,4,4.62,4.37
29/04/2018,M,18.0,Rural,GT3,Together,1,0,Other,Health,No,No,71121.0,5,3.94,3.15
29/04/2018,F,18.0,Urban,LE3,Together,0,2,,Business,No,No,72784.0,2,4.57,4.2
29/04/2018,M,18.0,Urban,GT3,Together,2,2,Teacher,Health,No,No,108426.0,2,3.57,3.18
29/04/2018,M,19.0,Urban,GT3,Together,0,3,Other,Teacher,Yes,No,100665.0,5,4.05,3.13
29/04/2018,M,18.0,Urban,GT3,Together,3,2,Services,Farmer,Yes,No,92291.0,1,3.93,3.15
29/04/2018,M,19.0,Rural,GT3,Together,0,2,At_home,Teacher,No,No,43926.0,3,3.34,2.83
29/04/2018,F,18.0,Rural,LE3,Together,0,2,Teacher,Teacher,No,No,51154.0,3,3.6,3.15
